EpRewMean	EpLenMean	KLOldNew	Entropy	EVBefore	EVAfter	TimestepsSoFar
173.166666667	173.166666667	0.000636678	0.484526	0.825391931445	0.839710201696	77493
186.666666667	186.666666667	0.00239463	0.495296	0.934396667042	0.932649373965	78613
192.166666667	192.166666667	0.00261808	0.48949	0.822547018366	0.825647867153	79766
200.0	200.0	0.00178118	0.498773	0.788421869162	0.79547770243	80966
200.0	200.0	0.00125201	0.492407	0.688078285436	0.700815409874	82166
200.0	200.0	0.00143823	0.488094	0.453492635958	0.463740885949	83366
200.0	200.0	0.00184705	0.492465	0.57740124187	0.589761817253	84566
200.0	200.0	0.0015503	0.491873	0.516935478518	0.532487734177	85766
200.0	200.0	0.00111284	0.490192	0.390011815022	0.401117283032	86966
200.0	200.0	0.00133954	0.493044	0.358408329516	0.362971851884	88166
200.0	200.0	0.00110211	0.493683	0.189616605895	0.188822301258	89366
200.0	200.0	0.000688071	0.491981	0.237120614296	0.236361422926	90566
200.0	200.0	0.000343777	0.493288	0.0841654963981	0.085373773447	91766
200.0	200.0	0.000420935	0.487186	0.0347398980861	0.0358996787837	92966
200.0	200.0	0.000364179	0.486475	-0.0142894322878	-0.0115273810307	94166
200.0	200.0	0.000565255	0.490811	-0.103195514648	-0.093635893482	95366
200.0	200.0	0.000238908	0.488435	-0.0343263464995	-0.0275306457669	96566
200.0	200.0	8.51146e-05	0.482429	-0.122357250163	-0.109358432224	97766
200.0	200.0	0.000220905	0.485245	-0.0764607062928	-0.0665580339899	98966
200.0	200.0	0.00041656	0.480704	-0.0746079244375	-0.063234496647	100166
200.0	200.0	0.00055281	0.482096	0.0375249796625	0.0376915986989	101366
200.0	200.0	0.000464919	0.477329	0.00197948909224	0.00321460885783	102566
200.0	200.0	0.000356514	0.473242	0.104005930734	0.105636399871	103766
200.0	200.0	6.33939e-05	0.473375	-0.0407592722816	-0.0389536358617	104966
200.0	200.0	3.11122e-05	0.465787	0.17362350767	0.175242783491	106166
200.0	200.0	4.87359e-05	0.462633	0.167370799216	0.17112659144	107366
200.0	200.0	6.38231e-05	0.466696	0.000743961712705	0.000840339823176	108566
200.0	200.0	0.00043374	0.468535	0.224200965864	0.225951604289	109766
200.0	200.0	0.000435796	0.467829	0.125282386413	0.127615126196	110966
200.0	200.0	0.000733735	0.463629	0.229602100715	0.233236113601	112166
200.0	200.0	0.000523512	0.465478	0.272149470695	0.278611706908	113366
