EpRewMean	EpLenMean	KLOldNew	Entropy	EVBefore	EVAfter	TimestepsSoFar
-964.365	200.0	0.00130707	1.68269	0.511456051826	0.518391609461	176800
-887.0	200.0	0.00201955	1.68428	0.430015610336	0.437077201915	179400
-1000.04	200.0	0.00140721	1.68598	0.613608284078	0.619149325943	182000
-877.416	200.0	0.00064251	1.68787	0.386238538285	0.404724532322	184600
-933.829	200.0	0.00172597	1.69013	0.415979614662	0.439895843132	187200
-990.658	200.0	0.00137583	1.69104	0.546294535099	0.549317667587	189800
-958.483	200.0	0.00151577	1.69256	0.34291827208	0.362826175927	192400
-888.053	200.0	0.00677159	1.69397	0.316785636216	0.327743730598	195000
-858.439	200.0	0.00468236	1.69317	0.323286022692	0.366075664955	197600
-952.016	200.0	0.00141062	1.69256	0.490979793589	0.522346319316	200200
-902.473	200.0	0.000877401	1.69226	0.384988051415	0.392519460127	202800
-989.209	200.0	0.00341175	1.69196	0.541738102377	0.545706063507	205400
-861.436	200.0	0.000783709	1.69129	0.42247089439	0.447304808229	208000
-891.828	200.0	0.00267306	1.68889	0.4476039714	0.460314692344	210600
-950.78	200.0	0.00480193	1.68559	0.595466620277	0.632230802111	213200
-919.156	200.0	0.00102454	1.68189	0.532387289761	0.564128961935	215800
-901.118	200.0	0.000771848	1.68031	0.492814018163	0.501004008163	218400
-950.449	200.0	0.00728359	1.67643	0.394007026285	0.433441343256	221000
-926.512	200.0	0.00703303	1.67547	0.419554502777	0.461137821842	223600
-852.142	200.0	0.000873933	1.67449	0.49311170938	0.511565610282	226200
-913.306	200.0	0.0012511	1.67302	0.457038247067	0.464578830709	228800
-845.413	200.0	0.00158337	1.67055	0.483721664568	0.485193499987	231400
-855.329	200.0	0.00184151	1.66832	0.369329651745	0.402697471512	234000
-798.363	200.0	0.00365136	1.66443	0.540545434792	0.562509253276	236600
-750.069	200.0	0.00541183	1.66076	0.332825721982	0.349298916271	239200
-839.974	200.0	0.00132789	1.65856	0.525099885149	0.531886885296	241800
-808.593	200.0	0.000954619	1.65706	0.600612825461	0.617585372548	244400
-803.739	200.0	0.00113852	1.65545	0.336286021598	0.350405880548	247000
-837.962	200.0	0.00280849	1.65344	0.598638883483	0.611358561604	249600
-836.099	200.0	0.00496708	1.65161	0.447563341073	0.474569094844	252200
-824.005	200.0	0.00201754	1.65021	0.572907379335	0.59740270862	254800
-745.648	200.0	0.00195744	1.6502	0.483318753463	0.488958269948	257400
-823.358	200.0	0.00165047	1.6499	0.690916132424	0.697793727967	260000
-717.475	200.0	0.00182345	1.64869	0.486486002516	0.497942044684	262600
-718.464	200.0	0.00211669	1.64759	0.457761621797	0.464147578715	265200
-668.695	200.0	0.00136152	1.64574	0.52812607739	0.54601143924	267800
-741.359	200.0	0.00121545	1.6438	0.45448415148	0.470835486721	270400
-699.99	200.0	0.00215465	1.64201	0.556863339815	0.561001972107	273000
