EpRewMean	EpLenMean	KLOldNew	Entropy	EVBefore	EVAfter	TimestepsSoFar
-1187.96	200.0	0.000323437	1.41795	0.0	0.0784001794086	2600
-1242.29	200.0	0.000160388	1.41664	0.151616219431	0.192083766119	5200
-1383.64	200.0	0.000454288	1.41481	0.150109385733	0.176370907817	7800
-1276.91	200.0	0.000265338	1.4135	0.103919183657	0.152335886794	10400
-1482.38	200.0	0.000477023	1.41095	0.0866084195128	0.0968092317168	13000
-1467.06	200.0	0.00241291	1.40864	0.111254592386	0.117465377406	15600
-1116.54	200.0	0.00507393	1.40759	-0.0779772617759	0.292798428346	18200
-1074.89	200.0	0.00308144	1.40828	0.446112337715	0.460928888716	20800
-1163.2	200.0	0.00269514	1.40981	0.46685120308	0.477836072224	23400
-1152.5	200.0	0.00270892	1.41168	0.309374411199	0.355828169614	26000
-1326.16	200.0	0.00360244	1.41449	0.367380927592	0.399883127859	28600
-1233.93	200.0	0.00333857	1.4176	0.286664399902	0.338253989239	31200
-1197.53	200.0	0.000112174	1.42004	-0.0439566974234	0.0540052854036	33800
-1264.88	200.0	0.0056779	1.42309	0.154331634405	0.194792570652	36400
-1164.44	200.0	0.00507546	1.425	0.0624224704886	0.0824426631577	39000
-1121.76	200.0	0.0022237	1.42535	0.194148747855	0.245246370679	41600
-1191.2	200.0	0.000643462	1.42658	0.114184429134	0.250248904129	44200
-1114.46	200.0	0.00204177	1.42861	0.114404223909	0.162536626596	46800
-1095.29	200.0	0.00060163	1.42993	0.0695527986591	0.0913279191567	49400
-1282.15	200.0	0.000724906	1.43146	0.209181915212	0.272124970333	52000
-1297.99	200.0	0.00460047	1.43293	0.219328570707	0.228989479559	54600
-1433.57	200.0	0.000300385	1.43499	0.305159980811	0.391792676521	57200
-1199.41	200.0	0.00127996	1.43866	0.254186577979	0.318783379282	59800
-1173.55	200.0	0.00216468	1.44252	0.272966041632	0.277106540989	62400
-1342.99	200.0	0.00128917	1.44397	0.233166836793	0.234741603077	65000
-1273.69	200.0	0.000875791	1.44777	0.0729150471116	0.105633386473	67600
-1436.26	200.0	8.31135e-05	1.45296	0.0856600477653	0.0943031714607	70200
-1387.19	200.0	0.000218546	1.46092	0.20284242775	0.218993735944	72800
-1343.11	200.0	0.00232462	1.46501	-0.0271605199523	0.0442393035564	75400
-1283.77	200.0	0.0052372	1.46973	0.172346825033	0.342838331545	78000
-1362.75	200.0	0.00198047	1.47058	0.447410855753	0.465656290418	80600
-1224.96	200.0	0.00653246	1.47295	0.520085887242	0.568313331199	83200
-1174.33	200.0	0.00384855	1.4729	0.229934125327	0.337497008589	85800
-1176.58	200.0	0.0228192	1.47444	0.328546004026	0.347870387951	88400
-1400.92	200.0	0.00777783	1.47375	0.195872613768	0.277697387307	91000
-1318.08	200.0	2.32119e-05	1.47419	0.0454283580827	0.102677124047	93600
-1287.55	200.0	0.00131023	1.47236	0.070292617766	0.0833353630219	96200
-1245.55	200.0	0.000384819	1.47211	0.144887999049	0.190944795236	98800
-1256.31	200.0	0.015878	1.46924	0.0421053436293	0.0930652198918	101400
-1260.64	200.0	0.0163468	1.46851	0.0720195992454	0.140172635941	104000
-1241.56	200.0	0.00787568	1.46718	0.20140346069	0.216553536632	106600
-1285.91	200.0	0.00334697	1.46626	0.267695285502	0.283452362217	109200
-1152.33	200.0	0.00248895	1.4662	0.359712222232	0.403530187128	111800
-1060.18	200.0	0.00200711	1.46599	0.278767194484	0.304085916625	114400
-1190.38	200.0	0.000355742	1.46582	0.404639475425	0.431636532531	117000
-1210.36	200.0	0.000763091	1.46576	0.399651541717	0.423304650072	119600
-1204.28	200.0	0.000634286	1.4648	0.494222537068	0.51181012154	122200
-1250.35	200.0	0.000810006	1.46019	0.411001302657	0.420567434676	124800
-1242.91	200.0	0.000774273	1.4505	0.406501651403	0.413027056186	127400
-1328.46	200.0	0.00100869	1.43926	0.381208165634	0.398388121903	130000
-1310.42	200.0	0.00221799	1.42932	0.415870242462	0.439146163509	132600
-1137.76	200.0	0.0136369	1.41133	0.48772820167	0.493643457287	135200
-1062.0	200.0	0.00468678	1.39912	0.331524475851	0.39444661993	137800
-1213.21	200.0	8.53889e-05	1.39153	0.40527447345	0.412418203585	140400
-1164.56	200.0	0.00077647	1.38146	0.247386529963	0.25637333242	143000
-1125.24	200.0	0.0109799	1.36714	0.34654748824	0.35722377102	145600
-1115.72	200.0	0.0175143	1.35748	0.4031132986	0.418093857873	148200
-1055.14	200.0	0.0296757	1.35248	0.537267727635	0.545519062676	150800
-1118.79	200.0	0.00127241	1.35022	0.540367837648	0.556665730527	153400
-1050.49	200.0	0.00494962	1.34821	0.560700407204	0.574041388324	156000
-1055.47	200.0	0.00180095	1.3463	0.453986068041	0.543538316895	158600
-971.358	200.0	0.00427214	1.34467	0.400130199453	0.406349807902	161200
-1022.67	200.0	0.00159987	1.343	0.507742983796	0.519788571054	163800
-1010.3	200.0	0.00316851	1.34151	0.39895486752	0.427840916234	166400
-1062.88	200.0	0.00213153	1.34032	0.535382808688	0.582586379504	169000
-986.991	200.0	0.00109832	1.33973	0.391878441997	0.39883736246	171600
-1158.22	200.0	0.000466745	1.33959	0.520550500662	0.526581724769	174200
-1181.32	200.0	0.000431523	1.34074	0.530161726597	0.54837691179	176800
-1229.05	200.0	0.00371401	1.34131	0.534336057898	0.551236711755	179400
-1089.69	200.0	0.0119631	1.3407	0.530070486763	0.579203595325	182000
-1110.21	200.0	0.00890163	1.34077	0.629859996805	0.636917282356	184600
-979.005	200.0	0.00682571	1.34002	0.533912026026	0.550773166713	187200
-1098.86	200.0	0.000201178	1.33971	0.625676841148	0.629322545296	189800
-1047.0	200.0	0.000498304	1.33881	0.619091746893	0.633365577065	192400
-927.315	200.0	0.00127486	1.3369	0.45379949041	0.490448197627	195000
-1090.88	200.0	0.000739298	1.33477	0.728368504107	0.734391653689	197600
-917.697	200.0	0.00374826	1.33057	0.632499360315	0.650803205806	200200
-911.726	200.0	0.00515935	1.32698	0.465374204587	0.500842086004	202800
-896.904	200.0	0.000837607	1.32605	0.37440162021	0.379194400232	205400
-925.941	200.0	0.00184871	1.32312	0.455863412261	0.479442305618	208000
-919.924	200.0	0.0040058	1.32019	0.314387882552	0.372616965827	210600
-935.524	200.0	0.000632465	1.31734	0.53013154702	0.556002547452	213200
-881.384	200.0	0.00175337	1.31221	0.506829210788	0.5136999288	215800
-874.117	200.0	0.00906799	1.30733	0.506700877039	0.508893066959	218400
-855.545	200.0	0.0030348	1.30204	0.433510114834	0.439115218637	221000
-872.303	200.0	0.000667392	1.29584	0.380012316835	0.386616866865	223600
-845.891	200.0	0.00167915	1.28717	0.404617435679	0.415055742157	226200
-831.422	200.0	0.00258642	1.27844	0.400994198803	0.407161816329	228800
-856.568	200.0	0.0033302	1.26941	0.555501790397	0.559336570107	231400
-874.519	200.0	0.050387	1.26	0.508518314807	0.52206424712	234000
-902.047	200.0	0.00230879	1.25364	0.539034126791	0.565708963499	236600
-928.615	200.0	0.00130472	1.2478	0.503678758648	0.506447155578	239200
-811.357	200.0	0.00487805	1.24316	0.437777183497	0.457412562835	241800
-923.263	200.0	0.00636021	1.23938	0.58225952231	0.598427220125	244400
-859.244	200.0	0.00220495	1.23675	0.53088401249	0.544608699386	247000
-864.944	200.0	0.000436072	1.23401	0.504798885807	0.55164436568	249600
-932.315	200.0	0.000545	1.23058	0.442107802685	0.527223357022	252200
-902.734	200.0	0.0084781	1.22404	0.390212772921	0.398606904347	254800
-835.913	200.0	0.00293561	1.22032	0.381331310797	0.39113587041	257400
-920.461	200.0	0.000336664	1.21673	0.637813534722	0.658213492259	260000
-838.237	200.0	0.00218595	1.21136	0.501985461198	0.520641658355	262600
-846.393	200.0	0.00294292	1.20616	0.496195706454	0.506415916739	265200
-890.386	200.0	0.0011883	1.20089	0.682425823912	0.694923751063	267800
-847.102	200.0	0.000870843	1.19563	0.519644895202	0.549173739379	270400
-867.021	200.0	0.00315554	1.18829	0.569851973639	0.59890978573	273000
-856.098	200.0	0.0106661	1.18099	0.639846408198	0.645777390995	275600
-892.527	200.0	0.00961052	1.17674	0.632597412581	0.658361777007	278200
-885.226	200.0	0.0033964	1.17322	0.297079625728	0.413149068126	280800
-902.237	200.0	0.00681329	1.17076	0.4064762451	0.44867484072	283400
-822.298	200.0	0.00210043	1.16935	0.534649114184	0.563912686746	286000
-792.468	200.0	0.00326368	1.16752	0.521614964231	0.541052723009	288600
-810.485	200.0	0.00327935	1.16619	0.568532403723	0.57436605467	291200
-804.828	200.0	0.00452782	1.16467	0.57602829918	0.588465189352	293800
-794.45	200.0	0.00460082	1.16347	0.586141734998	0.597660975715	296400
-847.704	200.0	0.000357251	1.16266	0.37619650103	0.426868732749	299000
-880.437	200.0	0.000366581	1.16119	0.428956888743	0.43433711184	301600
-868.679	200.0	0.00213785	1.15859	0.468633880829	0.474362150132	304200
-791.558	200.0	0.000776154	1.15607	0.556495654897	0.576206302203	306800
-755.728	200.0	0.00816592	1.15228	0.421317081671	0.426262626263	309400
-823.313	200.0	0.00386305	1.15045	0.613728704598	0.632278584796	312000
-740.515	200.0	0.00176515	1.14826	0.504579094176	0.524345633352	314600
-793.571	200.0	0.00247439	1.14587	0.611194619035	0.615788789595	317200
-761.869	200.0	0.00151567	1.14376	0.478609900358	0.495173738422	319800
-747.153	200.0	0.00109957	1.14162	0.566574582481	0.597745805619	322400
-726.935	200.0	0.00119834	1.13957	0.448080623043	0.460094185707	325000
-733.506	200.0	0.00193173	1.1377	0.385707536184	0.407038480722	327600
-802.518	200.0	0.000699238	1.13598	0.644834666966	0.660414223	330200
-744.331	200.0	0.00502222	1.1333	0.438117526595	0.445901328635	332800
-750.495	200.0	0.00725062	1.13176	0.601896444979	0.616846401608	335400
-757.025	200.0	0.00213524	1.13086	0.542225066337	0.557673907102	338000
-679.828	200.0	0.00315362	1.13	0.47350335261	0.482475148667	340600
-759.447	200.0	0.000511521	1.12933	0.55196923375	0.601321423747	343200
-718.517	200.0	0.00112794	1.12846	0.533893733027	0.568008204029	345800
-747.562	200.0	0.0054669	1.12758	0.634809882296	0.645514464652	348400
-717.59	200.0	0.00497204	1.12701	0.502227013063	0.515882317535	351000
-694.436	200.0	0.000853784	1.12659	0.538994397303	0.555923992657	353600
-752.894	200.0	0.00254871	1.12608	0.519048726301	0.529009343545	356200
-799.821	200.0	0.000491849	1.12525	0.575798292851	0.579082437693	358800
-783.77	200.0	0.00279609	1.12422	0.626422704373	0.637091459076	361400
-716.366	200.0	0.00526609	1.12321	0.55792106176	0.568158863799	364000
-723.939	200.0	0.00377268	1.12238	0.640226622184	0.652748965829	366600
-736.859	200.0	0.00487106	1.12182	0.639181243344	0.640157503181	369200
-683.723	200.0	0.000513602	1.12128	0.498412266622	0.506278687544	371800
-700.794	200.0	0.00146479	1.12047	0.495227084176	0.500443949654	374400
-668.238	200.0	0.00309723	1.11985	0.515893754287	0.521327801618	377000
-651.052	200.0	0.0022211	1.11902	0.452574100618	0.48948340176	379600
-706.873	200.0	0.0033107	1.11784	0.643478490286	0.652515453807	382200
-665.946	200.0	0.00228316	1.11662	0.601650878114	0.60943867693	384800
-723.482	200.0	0.00148916	1.1156	0.664009534441	0.67017984592	387400
-695.466	200.0	0.000857562	1.11463	0.646025565908	0.657944981686	390000
-687.793	200.0	0.00301207	1.1131	0.561714231498	0.565276991721	392600
-711.841	200.0	0.00484446	1.11151	0.59934090738	0.625023212957	395200
-660.66	200.0	0.000630849	1.11003	0.500847515963	0.514952794724	397800
-666.15	200.0	0.00096207	1.10791	0.521926711215	0.53640651808	400400
-746.962	200.0	0.00220432	1.10502	0.429530614827	0.444392571526	403000
-674.948	200.0	0.0153399	1.10242	0.454854965828	0.467281806753	405600
-643.841	200.0	0.00246024	1.10051	0.502751730318	0.542790484403	408200
-655.869	200.0	0.00411015	1.09851	0.470849784272	0.474950474575	410800
-670.928	200.0	0.0015872	1.09716	0.68823560339	0.698893316854	413400
-678.798	200.0	0.00318988	1.09595	0.671302280948	0.675086967604	416000
-667.053	200.0	0.00189866	1.09466	0.652009588292	0.658833059158	418600
-624.698	200.0	0.000517728	1.09353	0.559636476317	0.566819352045	421200
-635.216	200.0	0.00295129	1.09126	0.575229364057	0.58205053969	423800
-590.472	200.0	0.0062573	1.08997	0.611914074365	0.627042546468	426400
-590.954	200.0	0.00244199	1.08891	0.630941864308	0.63529422261	429000
-679.136	200.0	0.00282114	1.08776	0.409884893985	0.445894275973	431600
-601.152	200.0	0.00211406	1.0866	0.539990510053	0.566184099282	434200
-657.696	200.0	0.00421192	1.08516	0.479063258961	0.49786147451	436800
-651.755	200.0	0.000996148	1.08447	0.604315088147	0.625040554462	439400
-593.965	200.0	0.00277075	1.08374	0.595646521018	0.600865877861	442000
-590.902	200.0	0.00247901	1.08302	0.507009961878	0.513818461787	444600
-586.029	200.0	0.00374037	1.08224	0.59434878264	0.622860627713	447200
-562.824	200.0	0.0033164	1.08122	0.661318671612	0.664745374103	449800
-627.717	200.0	0.00254837	1.08037	0.627645509444	0.632587398056	452400
-615.27	200.0	0.00118892	1.07963	0.608711806663	0.613387637708	455000
-585.211	200.0	0.00289615	1.079	0.668388147564	0.671058396016	457600
-575.711	200.0	0.00408114	1.07802	0.595354781752	0.614146574916	460200
-542.723	200.0	0.00146801	1.07743	0.652781633306	0.658121769869	462800
-503.292	200.0	0.000941188	1.07664	0.590612800362	0.599730274201	465400
-600.831	200.0	0.00142258	1.07561	0.650087453843	0.69706026607	468000
-557.039	200.0	0.00138197	1.07481	0.666672923348	0.679501664578	470600
-498.771	200.0	0.00122717	1.07399	0.620033434429	0.63413462569	473200
-563.35	200.0	0.00178474	1.07312	0.680111709186	0.683764502861	475800
-598.169	200.0	0.00240413	1.07214	0.699312591478	0.703171399981	478400
-542.383	200.0	0.00324728	1.07111	0.620423486099	0.626169518432	481000
-548.954	200.0	0.00201428	1.07033	0.540849607194	0.566482899643	483600
-513.042	200.0	0.00432186	1.06948	0.686554734041	0.70240533361	486200
-439.895	200.0	0.00198117	1.06897	0.642785039027	0.648997605247	488800
-502.922	200.0	0.00140029	1.06835	0.722020081461	0.726013423273	491400
-544.405	200.0	0.000574707	1.06748	0.695586831918	0.701376276791	494000
-522.671	200.0	0.00999359	1.06617	0.599388007449	0.605650085843	496600
-491.829	200.0	0.00358286	1.06525	0.713316938748	0.728759296888	499200
-475.893	200.0	0.00216373	1.06439	0.692952982753	0.698927398474	501800
-565.77	200.0	0.000346527	1.06378	0.729803167345	0.73976272652	504400
-434.712	200.0	0.000592411	1.06273	0.63031301498	0.645538577921	507000
-457.872	200.0	0.00288912	1.06079	0.690391386468	0.695719715726	509600
-468.176	200.0	0.00144953	1.05894	0.629892682391	0.63243774621	512200
-412.761	200.0	0.00272446	1.0567	0.627473083677	0.652229521955	514800
-425.408	200.0	0.00446239	1.05518	0.729436237616	0.73500514322	517400
-451.321	200.0	0.00116921	1.05395	0.751884617659	0.757149240054	520000
-440.884	200.0	0.00179292	1.05259	0.705050678977	0.70610534792	522600
-458.32	200.0	0.00210838	1.05125	0.768832342515	0.773981395354	525200
-449.426	200.0	0.00156026	1.05013	0.747328401801	0.751583448579	527800
-362.105	200.0	0.00208808	1.04913	0.719623626079	0.732292095658	530400
-392.941	200.0	0.00327639	1.04816	0.774210047729	0.788952773749	533000
-350.468	200.0	0.00227605	1.04726	0.736470792707	0.736985150752	535600
-401.019	200.0	0.00244836	1.04594	0.730306370306	0.734928109006	538200
-333.989	200.0	0.00418492	1.04407	0.752564648991	0.768855353256	540800
-348.923	200.0	0.00417837	1.04299	0.778279779099	0.8020364718	543400
-343.126	200.0	0.00177788	1.04232	0.703805779024	0.730709083373	546000
-342.067	200.0	0.000964562	1.04156	0.770266044437	0.778987545262	548600
-399.206	200.0	0.00207366	1.04044	0.718033437837	0.729609626914	551200
-319.795	200.0	0.00255071	1.03943	0.783645883014	0.788109189224	553800
-233.197	200.0	0.00157204	1.03831	0.84479288647	0.861459514157	556400
-311.608	200.0	0.00142674	1.0369	0.896478373298	0.902527820862	559000
-267.257	200.0	0.00117497	1.03566	0.880070181332	0.889667960016	561600
-365.592	200.0	0.00101884	1.03428	0.884768847826	0.88677668855	564200
-162.566	200.0	0.00128914	1.03296	0.864749809245	0.866543610037	566800
-247.309	200.0	0.000617222	1.03176	0.926658951712	0.92998945216	569400
-287.737	200.0	0.00519439	1.02974	0.920866861601	0.922666326815	572000
-173.988	200.0	0.00101928	1.02844	0.908689690301	0.915506443677	574600
-238.041	200.0	0.00152878	1.02739	0.939207472612	0.94047752687	577200
-215.914	200.0	0.00114418	1.0262	0.905988357218	0.90787552194	579800
-261.386	200.0	0.00105239	1.0251	0.949649860783	0.956015818931	582400
-190.719	200.0	0.00077526	1.02409	0.931656237729	0.940485816777	585000
-194.911	200.0	0.000891039	1.02247	0.897146958623	0.900020300546	587600
-238.588	200.0	0.00380696	1.02006	0.923861558307	0.937026679287	590200
-234.64	200.0	0.00260712	1.01823	0.937640102013	0.938722473326	592800
-193.073	200.0	0.00488259	1.01636	0.885342151764	0.889103165977	595400
-185.55	200.0	0.000198594	1.01533	0.950138297791	0.957502419387	598000
-237.031	200.0	0.00181513	1.01377	0.941814717829	0.951824875218	600600
-157.522	200.0	0.00152791	1.01233	0.948052850943	0.975968780935	603200
-209.883	200.0	0.00145155	1.01086	0.94532288012	0.957703405075	605800
-389.57	200.0	0.00588658	1.00968	0.266073837308	0.594575408711	608400
-246.708	200.0	0.000719121	1.00885	0.622463487208	0.675541700134	611000
-270.497	200.0	0.00217855	1.00814	0.697206250602	0.710799688427	613600
-411.182	200.0	0.00768912	1.00736	0.244692152854	0.677090002093	616200
-310.628	200.0	0.00124852	1.00681	-0.323143839713	0.702469645408	618800
-571.5	200.0	0.00229446	1.00623	0.568387578542	0.597470266244	621400
-402.067	200.0	0.00125	1.00555	0.494175122011	0.565960478477	624000
-281.429	200.0	0.00221448	1.00489	0.614462334231	0.656931550417	626600
-229.041	200.0	0.00375156	1.00433	0.604539821797	0.621213237919	629200
-191.427	200.0	0.00186851	1.00394	0.654993989926	0.947877856494	631800
-200.444	200.0	0.00101502	1.00333	0.90837422326	0.918958750536	634400
-215.483	200.0	0.000657875	1.00301	0.967125943016	0.970215884042	637000
-173.801	200.0	0.00288578	1.00232	0.867303919753	0.892643186929	639600
-195.901	200.0	0.00156257	1.0023	0.922233604921	0.939069397653	642200
-208.817	200.0	0.000916149	1.00207	0.922075345214	0.93434399154	644800
-253.207	200.0	0.00951596	1.00122	0.926187660797	0.931131411954	647400
-232.295	200.0	0.00349943	1.00114	0.966919272361	0.969412313736	650000
-245.499	200.0	0.00974098	1.00054	0.944549481289	0.948975996878	652600
-209.246	200.0	0.00148036	1.00018	0.910001108939	0.915476453835	655200
-206.799	200.0	0.00227858	0.999976	0.709865837361	0.767684803837	657800
-165.311	200.0	0.00163055	0.999896	0.80052340661	0.956985200609	660400
-323.614	200.0	0.00371864	0.999896	0.182560019381	0.671503337151	663000
-323.924	200.0	0.00266147	0.999675	0.63912715586	0.6445593503	665600
-321.262	200.0	0.000522867	0.999811	0.652496746368	0.655375553626	668200
-404.206	200.0	0.00102199	1.00012	0.675089607123	0.698449783556	670800
-341.059	200.0	0.00448503	1.00024	0.679472457837	0.704753927842	673400
-311.366	200.0	0.0066034	1.00069	0.659300481027	0.6777391069	676000
-292.009	200.0	0.00189095	1.0011	0.771886967055	0.855783139815	678600
-225.782	200.0	0.000745475	1.00151	0.884095236906	0.938936890002	681200
-264.954	200.0	0.00145501	1.00181	0.734995276931	0.804697513015	683800
-214.975	200.0	0.00222402	1.0026	0.84010502803	0.868284867604	686400
-171.789	200.0	0.0031845	1.00331	0.875794326323	0.886529536742	689000
-213.813	200.0	0.00245789	1.00377	0.939752716433	0.955077465701	691600
-123.821	200.0	0.0105135	1.00456	0.869464605829	0.884633775438	694200
-172.479	200.0	0.00343384	1.00501	0.900305568551	0.911776250875	696800
-205.379	200.0	0.00352908	1.00549	0.938092455058	0.953805032182	699400
-232.143	200.0	0.00472099	1.00574	0.908940745695	0.913126311858	702000
-222.523	200.0	0.00207053	1.00579	0.913383267406	0.919884823472	704600
-173.281	200.0	0.00263516	1.006	0.890818789962	0.895986971034	707200
-172.298	200.0	0.000950714	1.00611	0.820189752835	0.853996342231	709800
-153.864	200.0	0.00207631	1.0061	0.877953622485	0.950627239529	712400
-220.119	200.0	0.0020165	1.00585	0.954987881232	0.963136051465	715000
-266.064	200.0	0.000885865	1.00564	0.267588363	0.645191840574	717600
-179.236	200.0	0.00287378	1.00551	0.687985835557	0.923470631859	720200
-242.118	200.0	0.000687877	1.00543	0.77091285774	0.816177943576	722800
-192.567	200.0	0.000631196	1.00533	0.909311933564	0.927890277633	725400
-159.482	200.0	0.00182664	1.00498	0.918876813027	0.942637194766	728000
-141.644	200.0	0.0111629	1.00456	0.919281153039	0.933346562183	730600
-145.613	200.0	0.0018849	1.00409	0.933281133532	0.94583901674	733200
-173.032	200.0	0.00237247	1.00385	0.939946280777	0.950336034364	735800
-206.395	200.0	0.00398145	1.00353	0.964460750481	0.973785102231	738400
-180.185	200.0	0.0041098	1.00311	0.974061019982	0.983589449904	741000
-163.704	200.0	0.00161607	1.00275	0.890064984162	0.923588880243	743600
-259.911	200.0	0.00233772	1.0025	0.935282899183	0.943065469298	746200
-230.784	200.0	0.00112209	1.00165	0.948290281433	0.95218937656	748800
-198.085	200.0	0.000904665	1.00155	0.951494679174	0.954316779713	751400
-192.571	200.0	0.00109119	1.00142	0.961944340858	0.963716286607	754000
-241.383	200.0	0.00147028	1.00115	0.950504703914	0.954328226374	756600
-241.446	200.0	0.0024182	1.0009	0.935638222081	0.941737019227	759200
-279.089	200.0	0.000871296	1.00045	0.969675532054	0.972185067343	761800
-233.616	200.0	0.00164925	1.00004	0.966471397849	0.966921346536	764400
-253.348	200.0	0.00283498	0.999701	0.954255634741	0.956148993098	767000
-299.998	200.0	0.00231857	0.999306	0.951671351219	0.952419849777	769600
-205.678	200.0	0.0121333	0.998541	0.934666763472	0.937799736668	772200
-181.557	200.0	0.00133971	0.998193	0.902984068719	0.912880202097	774800
-239.126	200.0	0.00366194	0.997986	0.962945176713	0.968324615088	777400
-242.827	200.0	0.0024607	0.997191	0.960725691866	0.963803471935	780000
