EpRewMean	EpLenMean	KLOldNew	Entropy	EVBefore	EVAfter	TimestepsSoFar
24.0	24.0	0.00309628	0.689147	-0.000882902838039	-0.00308121849958	1008
28.0555555556	28.0555555556	0.00339681	0.678884	-0.00327443858079	-0.00593134109098	2018
31.4375	31.4375	0.00245735	0.671698	-0.00266162629896	-0.00423911136742	3024
30.8823529412	30.8823529412	0.00235523	0.657905	-0.00441734428274	-0.00630027059312	4074
33.6129032258	33.6129032258	0.00224267	0.644625	-0.00680904443344	-0.0101293587918	5116
55.6111111111	55.6111111111	0.00135234	0.645555	-0.000642353518817	-0.000987041562941	6117
39.0384615385	39.0384615385	0.00163537	0.61535	-0.00904812873597	-0.012764112377	7132
43.9166666667	43.9166666667	0.00134075	0.607443	-0.00679958243385	-0.00929576300267	8186
53.2631578947	53.2631578947	0.00102813	0.610196	-0.0110491169585	-0.0151451944022	9198
72.1333333333	72.1333333333	0.000863087	0.604545	-0.0176987164297	-0.0262300220427	10280
60.1176470588	60.1176470588	0.000733614	0.593306	-0.00627011510778	-0.00987784895976	11302
64.8125	64.8125	0.000753275	0.580496	-0.00402656336876	-0.00772737997259	12339
101.2	101.2	0.000592573	0.590782	-0.026883448098	-0.0353249180079	13351
83.9285714286	83.9285714286	0.000994844	0.578562	-0.0607850728241	-0.0755020224758	14526
118.222222222	118.222222222	0.00107714	0.580719	-0.12860397802	-0.1463998055	15590
121.333333333	121.333333333	0.000740547	0.575144	-0.0546230822388	-0.0605846370093	16682
100.1	100.1	0.00237678	0.564095	-0.198803500383	-0.203330501906	17683
174.5	174.5	0.000260813	0.571564	-0.0946209432656	-0.103351497762	18730
154.428571429	154.428571429	0.000623296	0.57007	-0.160808390569	-0.155128246354	19811
189.5	189.5	0.000649663	0.577128	-0.196138991507	-0.168065751222	20948
170.833333333	170.833333333	0.000585259	0.565042	-0.154838952895	-0.133807643633	21973
175.666666667	175.666666667	0.000460659	0.547345	-0.00295874747805	0.0297978873777	23027
163.714285714	163.714285714	0.000397992	0.567093	-0.123466391726	-0.0928811213134	24173
168.0	168.0	0.000113287	0.556673	0.00326320583178	0.0412078357394	25349
190.5	190.5	0.00014209	0.553256	0.127136746237	0.200003279195	26492
189.0	189.0	0.00031797	0.549212	0.176770285292	0.23022559083	27626
174.833333333	174.833333333	0.000300201	0.549552	0.186248564526	0.222198307611	28675
200.0	200.0	0.000469283	0.554591	0.240438693327	0.261466232753	29875
200.0	200.0	0.000858606	0.545535	0.364386546431	0.415199527099	31075
186.666666667	186.666666667	0.00121584	0.539324	0.427815564054	0.479954684675	32195
192.5	192.5	0.00171138	0.542779	0.424831137932	0.476138707622	33350
169.0	169.0	0.000226989	0.543159	0.644030151396	0.694641839866	34364
194.0	194.0	0.000129701	0.52992	0.376422013397	0.393919159766	35528
186.5	186.5	0.000673484	0.535587	0.399204721425	0.42025566931	36647
180.333333333	180.333333333	0.000630827	0.535251	0.354638485118	0.365764566999	37729
191.5	191.5	0.000364983	0.538125	0.447811044438	0.464612057688	38878
190.833333333	190.833333333	0.000539722	0.533564	0.399843703301	0.405211201966	40023
196.5	196.5	0.000167633	0.542908	0.453060331982	0.455209998011	41202
200.0	200.0	7.50756e-05	0.53427	0.294695707234	0.297982062568	42402
200.0	200.0	5.40336e-05	0.536314	0.170244629633	0.174918492133	43602
200.0	200.0	0.000139728	0.536556	0.176483693021	0.179359221621	44802
200.0	200.0	6.84313e-05	0.529348	0.396833036375	0.40467863891	46002
200.0	200.0	1.58425e-05	0.521812	0.134583103499	0.137177922192	47202
200.0	200.0	3.2451e-05	0.539435	0.0518225551877	0.0632680629417	48402
200.0	200.0	3.89324e-05	0.525792	0.199666694648	0.204843243049	49602
200.0	200.0	8.99768e-05	0.530277	0.132010643718	0.137880546062	50802
200.0	200.0	7.10992e-05	0.534252	0.0148362639666	0.0199551427151	52002
200.0	200.0	0.000131983	0.533157	0.0327998418767	0.0380211309685	53202
200.0	200.0	9.76682e-05	0.531857	0.0165598795507	0.0232133151393	54402
200.0	200.0	0.000162784	0.534348	0.0907682777459	0.104282167182	55602
200.0	200.0	0.000111308	0.540148	-0.0407557646913	-0.0131388109455	56802
183.5	183.5	0.000143169	0.523974	0.0722105017529	0.10523847121	57903
194.0	194.0	0.00015394	0.530403	0.0867970766229	0.102388159781	59067
190.833333333	190.833333333	0.000224008	0.532886	0.115174674709	0.13983833483	60212
192.333333333	192.333333333	0.00026937	0.537359	0.154920243811	0.188284388001	61366
195.0	195.0	0.000283059	0.538147	0.10884413285	0.127699423674	62536
200.0	200.0	0.000255163	0.551198	0.227119492874	0.269823455735	63736
200.0	200.0	0.000121221	0.534672	0.116736543293	0.125831030104	64936
200.0	200.0	5.27344e-05	0.541591	0.0567217958817	0.0628887284483	66136
186.5	186.5	3.44338e-05	0.544786	0.129443576626	0.138187065079	67255
200.0	200.0	0.000121165	0.542866	0.068613251085	0.0756978261846	68455
200.0	200.0	9.61987e-05	0.550736	0.124613271217	0.134027982123	69655
200.0	200.0	0.000114596	0.552267	0.103128784897	0.108548081838	70855
199.833333333	199.833333333	2.92885e-05	0.543716	0.139486414312	0.15588416399	72054
200.0	200.0	3.09845e-05	0.534481	0.0818464414577	0.0889501753082	73254
200.0	200.0	5.6591e-05	0.539731	0.0207903969884	0.0258411069596	74454
200.0	200.0	5.56559e-05	0.535793	0.0765209996101	0.0790691610454	75654
200.0	200.0	4.21858e-05	0.532408	0.100096338688	0.101736991963	76854
200.0	200.0	4.63506e-05	0.527648	0.159675202915	0.165149062313	78054
200.0	200.0	2.88671e-05	0.532621	0.0677132560046	0.0729868033728	79254
200.0	200.0	8.64168e-06	0.521935	0.0693653529777	0.0776633785036	80454
200.0	200.0	9.07949e-06	0.533756	0.053947706578	0.0575528383917	81654
200.0	200.0	4.29209e-05	0.527992	0.0513879417052	0.0514267587351	82854
200.0	200.0	0.000278096	0.523509	0.0300306589903	0.0357949891981	84054
192.833333333	192.833333333	0.000130546	0.518655	0.0999024795337	0.111944379458	85211
200.0	200.0	9.31168e-05	0.526102	0.113872378686	0.118689599762	86411
200.0	200.0	7.66011e-05	0.52527	0.0629542682007	0.0661126503645	87611
200.0	200.0	2.9484e-05	0.531754	0.0705489427176	0.0745731445291	88811
200.0	200.0	2.54589e-05	0.527947	0.0454787335302	0.0459498824369	90011
200.0	200.0	4.08075e-05	0.515057	0.0755809222192	0.0794568000546	91211
200.0	200.0	6.53227e-05	0.523957	0.0591691038335	0.0609065885202	92411
200.0	200.0	0.000134686	0.520941	0.170499213464	0.175013265307	93611
200.0	200.0	5.34813e-05	0.52773	0.0549585068279	0.0564217074669	94811
200.0	200.0	0.000491784	0.520197	0.0911506960353	0.0943188604037	96011
200.0	200.0	0.000792316	0.519604	0.126532361269	0.129353111254	97211
200.0	200.0	0.000714456	0.515208	0.133356416626	0.137333908595	98411
200.0	200.0	0.000684812	0.51606	0.254405408369	0.260521874961	99611
200.0	200.0	0.00137601	0.518135	0.359521733252	0.366253919997	100811
200.0	200.0	0.000302958	0.512375	0.284115101124	0.284280696081	102011
199.333333333	199.333333333	0.000515641	0.516843	0.633915404022	0.643468608846	103207
199.166666667	199.166666667	0.00162527	0.517918	0.761319487965	0.767997163629	104402
200.0	200.0	0.000742199	0.514449	0.513922110012	0.526921693514	105602
200.0	200.0	0.00130534	0.512044	0.439862530582	0.460481562711	106802
200.0	200.0	0.000822022	0.508579	0.29961267836	0.307303274245	108002
200.0	200.0	0.000460724	0.508658	0.436060839566	0.452379965858	109202
200.0	200.0	0.00011839	0.505279	0.176116617453	0.185965356423	110402
200.0	200.0	0.000506612	0.495979	0.461681214173	0.480433815853	111602
200.0	200.0	0.000180476	0.509268	0.419543869169	0.43746912654	112802
200.0	200.0	0.00044408	0.498713	0.279104852651	0.287832907662	114002
200.0	200.0	0.000579963	0.491494	0.307631622479	0.317583322954	115202
