EpRewMean	EpLenMean	KLOldNew	Entropy	EVBefore	EVAfter	TimestepsSoFar
-1413.73	200.0	0.00015787	1.41795	0.000485128767531	-0.0649793873898	2600
-1373.47	200.0	0.000463532	1.41832	-0.0501274742174	-0.862868253808	5200
-1193.91	200.0	0.00118619	1.41705	-1.41055623375	-1.6559882269	7800
-1217.28	200.0	0.000524687	1.41551	-1.92255238077	-0.872926214339	10400
-1282.78	200.0	0.000830637	1.41321	-0.646640127073	-0.188760075211	13000
-1326.58	200.0	0.00252262	1.41059	-0.285743943743	0.338038643076	15600
-1351.16	200.0	0.00199432	1.40727	0.436966731291	0.443831302057	18200
-1246.98	200.0	0.00158328	1.40516	0.335811293277	0.432253210764	20800
-1094.55	200.0	0.000183882	1.40461	0.203454772628	0.269718891106	23400
-1112.81	200.0	0.00403677	1.40361	0.248934274611	0.280017630113	26000
-1122.52	200.0	0.00100307	1.40228	0.344794526163	0.371528388867	28600
-1113.21	200.0	0.000947217	1.40221	0.398965758787	0.407022532761	31200
-1187.78	200.0	0.00126426	1.40156	0.428690480164	0.439255048108	33800
-1146.92	200.0	0.000241042	1.40001	0.441473038824	0.465115012023	36400
-1177.34	200.0	0.000579682	1.39899	0.466752107765	0.478814546074	39000
-1138.14	200.0	0.0015345	1.39885	0.480241893719	0.488286726658	41600
-1160.91	200.0	0.00414285	1.3946	0.446079462184	0.459565023518	44200
-1207.12	200.0	0.00106912	1.39087	0.332701410675	0.377872276221	46800
-1161.76	200.0	0.0010907	1.38936	0.293029169264	0.329943344033	49400
-1147.21	200.0	0.00240537	1.388	0.326425302084	0.374810272224	52000
-1260.11	200.0	7.49145e-05	1.38763	0.397203591542	0.422486068305	54600
-1073.69	200.0	0.000841984	1.38635	0.373734917716	0.434678729153	57200
-1249.03	200.0	0.00107224	1.38715	0.475619025758	0.486514960707	59800
-1329.99	200.0	0.00124226	1.38576	0.475754256636	0.48876227933	62400
-1010.95	200.0	0.0105692	1.38432	0.402443595748	0.434426428597	65000
-1188.83	200.0	0.00162631	1.38586	0.432139934951	0.444090227315	67600
-1057.81	200.0	0.00472217	1.38666	0.481310529198	0.501359405224	70200
-1126.75	200.0	0.00319569	1.38731	0.396664348768	0.417543309596	72800
-1152.16	200.0	0.000594568	1.38619	0.44226953368	0.467855210562	75400
-1020.5	200.0	0.0127604	1.38426	0.306978942085	0.312958659316	78000
-1059.25	200.0	0.003189	1.38344	0.580290470289	0.594528035002	80600
-980.779	200.0	0.00332383	1.38257	0.396321980254	0.431378353051	83200
-1090.6	200.0	0.00479831	1.38093	0.563229473253	0.575506030845	85800
-1041.28	200.0	0.00705805	1.37897	0.497085309438	0.505612819206	88400
-1122.46	200.0	0.00549354	1.37781	0.576070591341	0.58461698007	91000
-1043.88	200.0	0.000169184	1.37712	0.286740666676	0.277758376885	93600
-1073.3	200.0	0.00100116	1.37535	0.422158833972	0.456647930837	96200
-993.119	200.0	0.00459411	1.37396	0.336380125402	0.338507899803	98800
-1060.17	200.0	0.001367	1.37299	0.547071240848	0.558329367156	101400
-1069.79	200.0	0.000621997	1.37225	0.570932971937	0.615542979793	104000
-1062.49	200.0	0.00343223	1.37166	0.65004533807	0.682098733667	106600
-997.031	200.0	0.00287877	1.37146	0.626160003343	0.631241327172	109200
-1095.76	200.0	0.00093113	1.37166	0.512728496808	0.523148230842	111800
-1056.76	200.0	0.0017923	1.37172	0.607831102665	0.614471467606	114400
-1046.16	200.0	0.00332182	1.37116	0.519257732348	0.522865580721	117000
-1024.59	200.0	0.00359953	1.3715	0.387238346596	0.421588666316	119600
-1074.23	200.0	0.00608393	1.37245	0.593255909005	0.607665859798	122200
-1077.43	200.0	0.000396063	1.37251	0.19925917515	0.221446788292	124800
-1013.52	200.0	0.000551495	1.37189	0.272462421303	0.298874667795	127400
-1046.05	200.0	0.00498162	1.37031	0.193632300575	0.196344536461	130000
-1008.74	200.0	0.00379894	1.36952	0.415888912627	0.418002639582	132600
-1002.99	200.0	0.00731122	1.36964	0.517013804728	0.572571847507	135200
-1002.07	200.0	0.00135293	1.37054	0.522239224209	0.559755289133	137800
-991.729	200.0	0.000546481	1.37139	0.392351727581	0.428671546864	140400
-987.348	200.0	0.00298808	1.3728	0.446981649738	0.482391626954	143000
-994.315	200.0	0.0122574	1.37425	0.566642481268	0.583023710097	145600
