EpRewMean	EpLenMean	KLOldNew	Entropy	EVBefore	EVAfter	TimestepsSoFar
-435.544	200.0	0.00149538	1.38611	0.770109153559	0.810397315909	338000
-360.714	200.0	0.00158149	1.38366	0.874750173524	0.9141879523	340600
-356.78	200.0	0.00126275	1.38121	0.761343844458	0.794372861473	343200
-448.815	200.0	0.0017616	1.37878	0.743059621458	0.77961176275	345800
-214.773	200.0	0.000735184	1.37654	0.814551258042	0.898206312814	348400
-260.899	200.0	0.00193819	1.37355	0.90711594901	0.940267778977	351000
-357.632	200.0	0.00362829	1.37016	0.931249467129	0.948607098087	353600
-279.668	200.0	0.00294087	1.36676	0.945964540238	0.960109299344	356200
-257.814	200.0	0.00141898	1.36363	0.735527308023	0.800173115715	358800
-294.282	200.0	0.000760386	1.36049	0.92502275951	0.93008730225	361400
-246.278	200.0	0.0015232	1.35631	0.941847456543	0.957841416777	364000
-260.23	200.0	0.00167445	1.35231	0.850294237875	0.863301866505	366600
-224.204	200.0	0.00267664	1.34874	0.941841611721	0.946899396994	369200
-388.651	200.0	0.00221275	1.34503	0.898004601236	0.90248809394	371800
-280.074	200.0	0.00110313	1.34156	0.959442881468	0.967847947253	374400
-263.095	200.0	0.00841516	1.33751	0.731987966073	0.793578772497	377000
-266.784	200.0	0.00235382	1.33461	0.842491461969	0.856990722912	379600
-140.295	200.0	0.000636659	1.33234	0.940547726558	0.960375346709	382200
-209.481	200.0	0.000293166	1.32826	0.943615228214	0.963831874568	384800
-227.039	200.0	0.000772144	1.32262	0.954439096493	0.964839205054	387400
-221.715	200.0	0.00119262	1.31408	0.971694765781	0.976182517585	390000
-198.538	200.0	0.00220059	1.30652	0.960250857119	0.962134111746	392600
-135.562	200.0	0.019537	1.29766	0.921582313815	0.937567514376	395200
-324.351	200.0	0.0109202	1.29206	0.675011576013	0.781290673694	397800
-286.82	200.0	0.00137501	1.28796	0.866954160027	0.937321491799	400400
-110.897	200.0	0.000858143	1.28558	0.936471659497	0.937195017261	403000
-231.231	200.0	0.00315102	1.28334	0.922443754233	0.95033063359	405600
-243.801	200.0	0.00111828	1.28204	0.958166892279	0.970609550186	408200
-247.087	200.0	0.0230308	1.28119	0.939323387179	0.946240460884	410800
-205.158	200.0	0.0135321	1.28052	0.949627430331	0.961116874879	413400
-207.347	200.0	0.00805969	1.2798	0.962978566579	0.964417361529	416000
-239.257	200.0	0.0030417	1.27911	0.969447033801	0.972795652112	418600
-215.322	200.0	0.00431259	1.27848	0.969558036014	0.9745306815	421200
-221.189	200.0	0.000541539	1.27795	0.95482389537	0.95536112317	423800
-207.105	200.0	0.000109244	1.27709	0.968328143582	0.972191063748	426400
-220.685	200.0	0.00146094	1.27594	0.970573464155	0.974281918763	429000
-144.807	200.0	0.0018673	1.27491	0.957938000873	0.961013123083	431600
-247.526	200.0	0.00248249	1.27399	0.973900602854	0.974462258144	434200
-192.748	200.0	0.00226242	1.27319	0.938442030427	0.944252455351	436800
-243.107	200.0	0.00291491	1.27216	0.966805140992	0.968632707977	439400
-112.565	200.0	0.00168604	1.27134	0.721225120775	0.775923778631	442000
-148.849	200.0	0.00243454	1.27052	0.92288965114	0.949745851602	444600
-216.205	200.0	0.00159973	1.26973	0.943858550183	0.961563961938	447200
-262.431	200.0	0.00145536	1.26939	0.658972957706	0.807963258441	449800
-176.349	200.0	0.000380503	1.26927	0.908357145244	0.891355466231	452400
-212.071	200.0	0.00663327	1.26936	0.795232050136	0.882068900938	455000
-183.962	200.0	0.00165428	1.26915	0.945743676112	0.956538812356	457600
-210.532	200.0	0.00159498	1.26891	0.947960299561	0.954447524803	460200
-197.165	200.0	0.00420901	1.26868	0.96288290983	0.970436756429	462800
-161.722	200.0	0.00301441	1.26857	0.961660199816	0.961643157323	465400
-209.231	200.0	0.00387339	1.26842	0.954287546029	0.958193600047	468000
-205.828	200.0	0.00357092	1.26819	0.957295420965	0.959187374128	470600
-171.3	200.0	0.0029995	1.26788	0.957167124005	0.958627793994	473200
-168.689	200.0	0.00260741	1.26735	0.961138517371	0.963268471828	475800
-227.709	200.0	0.00643742	1.26692	0.962021945757	0.962594352255	478400
-254.855	200.0	0.00424474	1.2667	0.946425202847	0.948735826769	481000
